WAA ID,BASIN,LOCATION,RIVMILE,COLL_DATE,COLLECT,Replicate,MACRO_GENSPECIES,INDIV,Stage,TAXONOMIST,WAA Project ID,Comments,#_Grids,PercentWTSorted,TotalInd,
470.12-009,,CROI,16.2,7/26/2017,1,,Tvetenia vitracies,1,L,WAA,470.12,,,4.4,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Antocha sp.,1,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Baetis flavistriga,6,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Caecidotea sp.,12,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Ceratopsyche morosa,1,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Cheumatopsyche sp.,3,L,WAA,470.12,1 aggregated - immature,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Chimarra aterrima?,1,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Diamesa sp.,2,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Dolophilodes sp.,2,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Ectopria sp.,1,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Gammarus sp.,27,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Hemerodromia sp.,1,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Hydropsyche betteni,1,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Lepidostoma sp.,2,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Maccaffertium sp.,8,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Nigronia serricornis,1,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Oulimnius sp.,1,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Parametriocnemus sp.,3,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Polypedilum aviceps,6,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Polypedilum flavum,1,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Polypedilum illinoense,1,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Psephenus herricki,1,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Stenelmis sp.,6,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Tanytarsus sp.,1,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Tvetenia vitracies,1,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Undetermined Enchytraeidae,1,L,WAA,470.12,,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Undetermined Planorbidae,1,L,WAA,470.12,damaged,,57.75,100,
470.12-010,,DOOD,0.4,7/25/2017,1,,Undetermined Turbellaria,8,L,WAA,470.12,,,57.75,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Caecidotea sp.,12,L,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Cricotopus trifascia gr.,1,L,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Cricotopus/Orthocladius Complex,1,L,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Nanocladius sp.,1,L,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Parakiefferiella sp.,1,L,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Parametriocnemus sp.,5,L,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Paratanytarsus sp.,1,L,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Pisidium sp.,2,A,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Polypedilum flavum,2,L,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Polypedilum illinoense,1,L,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Simulium sp.,12,L,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Stenelmis sp.,1,A,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Stenelmis sp.,18,L,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Tanytarsus sp.,16,L,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Thienemannimyia gr. spp.,6,L,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Tipula sp.,1,L,WAA,470.12,,,0.61,100,
470.12-011,,DOWE,1.9,7/11/2017,1,,Undetermined Turbellaria,19,L,WAA,470.12,,,0.61,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Acentrella sp.,2,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Acroneuria sp.,1,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Agnetina annulipes,5,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Atrichopogon sp.,2,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Baetis brunneicolor,2,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Baetis flavistriga,6,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Baetis intercalaris,1,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Ceratopsyche morosa,3,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Ceratopsyche slossonae,4,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Ceratopsyche sparna,1,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Cheumatopsyche sp.,4,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Chimarra aterrima?,11,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Diamesa sp.,1,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Dolophilodes sp.,7,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Epeorus sp.,3,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Eukiefferiella devonica gr.,1,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Lepidostoma sp.,1,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Leucrocuta sp.,5,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Leuctra sp.,1,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Maccaffertium modestum,4,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Parachaetocladius sp.,1,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Polypedilum aviceps,8,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Psephenus herricki,8,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Stenelmis sp.,2,A,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Stenelmis sp.,3,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Tvetenia bavarica gr.,6,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Undetermined Enchytraeidae,1,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Undetermined Leptophlebiidae,2,L,WAA,470.12,damaged,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Undetermined Turbellaria,3,L,WAA,470.12,,,6.1,100,
470.12-012,,EIGT,0.6,7/26/2017,1,,Wormaldia sp.,1,L,WAA,470.12,,,6.1,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Baetis flavistriga,4,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Baetis intercalaris,9,L,WAA,470.12,2 aggregated - damaged,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Ceratopsyche sparna,1,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Chimarra obscura,15,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Cricotopus/Orthocladius Complex,1,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Dineutus sp.,2,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Gammarus sp.,14,L,WAA,470.12,1 aggregated - damaged,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Hydropsyche betteni,3,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Hydroptila sp.,1,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Maccaffertium sp.,5,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Macrostemum sp.,10,L,WAA,470.12,3 aggregated - immature,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Micropsectra/Tanytarsus Complex,3,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Microtendipes pedellus gr.,1,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Optioservus sp.,1,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Polypedilum flavum,1,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Polypedilum illinoense,3,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Serratella deficiens,1,L,WAA,470.12,S. deficiens is now Teloganopsis deficiens,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Simulium sp.,5,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Stenelmis sp.,7,L,WAA,470.12,1 aggregated - immature,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Thienemannimyia gr. spp.,3,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Tvetenia vitracies,7,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Undetermined Turbellaria,2,L,WAA,470.12,,,22.37,100,
470.12-013,,ESOP,4.4,7/27/2017,1,,Undetermined Valvatidae,1,L,WAA,470.12,immature,,22.37,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Baetis flavistriga,2,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Ceratopsyche morosa,4,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Cheumatopsyche sp.,21,L,WAA,470.12,3 aggregated - immature,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Chimarra aterrima?,1,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Chimarra obscura,3,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Epeorus sp.,1,L,WAA,470.12,immature,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Ephemerella sp.,1,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Gammarus sp.,1,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Hydropsyche betteni,12,L,WAA,470.12,2 aggregated - immature,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Hydroptila sp.,1,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Isonychia sp.,3,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Lepidostoma sp.,1,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Maccaffertium sp.,5,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Plauditus sp.,3,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Polypedilum flavum,2,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Promoresia elegans,8,L,WAA,470.12,P. elegans is now Optioservus elegans,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Promoresia elegans,1,A,WAA,470.12,Optioservus elegans,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Rheocricotopus sp.,1,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Rheotanytarsus exiguus gr.,3,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Simulium sp.,14,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Stenelmis sp.,5,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Tvetenia vitracies,5,L,WAA,470.12,,,5.62,100,
470.12-014,,ESOP,16.1,7/5/2017,1,,Undetermined Turbellaria,2,L,WAA,470.12,,,5.62,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Acentrella turbida,4,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Argia sp.,2,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Baetis flavistriga,2,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Ceratopsyche morosa,4,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Ceratopsyche sparna,4,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Cheumatopsyche sp.,4,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Chimarra aterrima?,5,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Chimarra obscura,1,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Cricotopus sp.,1,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Cricotopus/Orthocladius Complex,1,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Epeorus vitreus,2,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Hydropsyche betteni,1,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Hydroptila sp.,2,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Isonychia sp.,2,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Leucrocuta sp.,7,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Maccaffertium sp.,3,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Optioservus sp.,5,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Pentaneura sp.,1,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Perlesta sp.,3,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Physella sp.,5,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Plauditus sp.,3,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Polypedilum flavum,11,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Psephenus herricki,2,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Serratella deficiens,10,L,WAA,470.12,S. deficiens is now Teloganopsis deficiens,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Stenelmis sp.,6,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Tanytarsus sp.,2,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Tricorythodes sp.,1,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Trissopelopia sp.,1,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Tvetenia vitracies,1,L,WAA,470.12,,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Undetermined Ceratopogonidae,3,L,WAA,470.12,Bezzia/Palpomyia sp.,,10.19,100,
470.12-015,,ESOP,21.7,7/5/2017,1,,Undetermined Perlidae,1,L,WAA,470.12,"unique, immature, likely Acroneuria sp.",,10.19,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Antocha sp.,2,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Baetis flavistriga,1,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Baetis tricaudatus,23,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Cardiocladius obscurus,1,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Ceratopsyche sparna,23,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Cheumatopsyche sp.,3,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Chimarra aterrima?,3,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Cricotopus bicinctus,1,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Eukiefferiella devonica gr.,2,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Glossosoma sp.,1,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Gyraulus sp.,1,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Isonychia sp.,6,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Leucotrichia pictipes,1,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Leucrocuta sp.,2,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Maccaffertium ithaca,4,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Micropsectra/Tanytarsus Complex,5,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Microtendipes pedellus gr.,1,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Nigronia serricornis,2,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Pagastia orthogonia,1,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Polypedilum sp.,1,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Pontoporeia affinis,1,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Rheotanytarsus sp.,8,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Serratella deficiens,1,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Stenelmis sp.,1,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Tvetenia bavarica gr.,2,L,WAA,470.12,,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Undetermined Leptophlebiidae,1,L,WAA,470.12,damaged,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Undetermined Leuctridae,1,L,WAA,470.12,damaged,,52.59,100,
470.12-016,,ESOP,28.7,7/27/2017,1,,Undetermined Perlidae,1,L,WAA,470.12,damaged,,52.59,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Ablabesmyia mallochi,1,L,WAA,470.12,,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Baetis flavistriga,14,L,WAA,470.12,"5 aggregated - immature, damaged",,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Ceratopsyche sparna,5,L,WAA,470.12,1 aggregaed - immature,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Diamesa sp.,2,L,WAA,470.12,,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Dolophilodes sp.,2,L,WAA,470.12,,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Leuctra sp.,3,L,WAA,470.12,,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Maccaffertium ithaca,7,L,WAA,470.12,,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Micropsectra/Tanytarsus Complex,14,L,WAA,470.12,,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Nigronia serricornis,1,L,WAA,470.12,immature,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Optioservus sp.,1,L,WAA,470.12,,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Optioservus sp.,1,A,WAA,470.12,,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Pagastia orthogonia,7,L,WAA,470.12,,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Parametriocnemus sp.,1,L,WAA,470.12,,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Polypedilum aviceps,1,L,WAA,470.12,,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Prosimulium sp.,16,L,WAA,470.12,,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Tvetenia bavarica gr.,18,L,WAA,470.12,,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Undetermined Leptophlebiidae,5,L,WAA,470.12,damaged,,11.63,100,
470.12-017,,ESOP,29.6,7/27/2017,1,,Undetermined Perlodidae,1,L,WAA,470.12,immature and damaged,,11.63,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Cheumatopsyche sp.,9,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Corynoneura sp.,1,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Diplectrona sp.,1,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Eclipidrilus sp.,1,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Helichus sp.,1,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Hydropsyche sp.,1,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Micropsectra/Tanytarsus Complex,2,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Pagastia orthogonia,1,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Plauditus sp.,1,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Polypedilum flavum,1,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Prostoma graecense,11,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Psephenus herricki,1,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Rheotanytarsus exiguus gr.,4,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Rhyacophila carolina?,2,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Spirosperma ferox,14,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Stenelmis sp.,3,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Stenochironomus sp.,2,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Tipula sp.,1,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Undetermined Empididae,1,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Undetermined Enchytraeidae,8,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Undetermined Lumbriculidae,23,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Undetermined Lymnaeidae,1,L,WAA,470.12,immature,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Undetermined Nemertea,1,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Undetermined Physidae,8,L,WAA,470.12,,,68.64,100,
470.12-018,,GILO,0.1,7/26/2017,1,,Undetermined Pisidiidae,1,L,WAA,470.12,,,68.64,100,
470.12-019,,GREE,2.5,7/24/2017,1,,Acentrella turbida,36,L,WAA,470.12,2 aggregated - damaged,,21.48,100,
470.12-019,,GREE,2.5,7/24/2017,1,,Baetis flavistriga,9,L,WAA,470.12,1 aggregated - damaged,,21.48,100,
470.12-019,,GREE,2.5,7/24/2017,1,,Ceratopsyche sparna,3,L,WAA,470.12,"2 aggregated - immature, damaged",,21.48,100,
470.12-019,,GREE,2.5,7/24/2017,1,,Cricotopus sp.,2,L,WAA,470.12,,,21.48,100,
470.12-019,,GREE,2.5,7/24/2017,1,,Cricotopus/Orthocladius Complex,4,L,WAA,470.12,,,21.48,100,
470.12-019,,GREE,2.5,7/24/2017,1,,Dolophilodes sp.,2,L,WAA,470.12,,,21.48,100,
470.12-019,,GREE,2.5,7/24/2017,1,,Drunella cornutella,12,L,WAA,470.12,,,21.48,100,
470.12-019,,GREE,2.5,7/24/2017,1,,Epeorus vitreus,1,L,WAA,470.12,,,21.48,100,
470.12-019,,GREE,2.5,7/24/2017,1,,Ephemerella sp.,2,L,WAA,470.12,,,21.48,100,
470.12-019,,GREE,2.5,7/24/2017,1,,Hexatoma sp.,5,L,WAA,470.12,,,21.48,100,
470.12-019,,GREE,2.5,7/24/2017,1,,Leuctra sp.,3,L,WAA,470.12,,,21.48,100,
470.12-019,,GREE,2.5,7/24/2017,1,,Micropsectra/Tanytarsus Complex,3,L,WAA,470.12,,,21.48,100,
